customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
7368446,2.1409,3361.5605,2158.2525,91258.8694,4.3016,505.8752,0.7869
4158315,2.8928,5959.7267,43294.9451,48615.1471,9.0132,588.2487,0.976
4937790,2.3147,10622.1681,9104.16,50892.6119,3.2837,773.9685,0.954
8045057,0.843,8538.9112,17877.2631,71635.5138,0.6718,717.0683,0.7982
4303392,0.0928,4118.9284,1998.4636,106764.5199,6.7185,449.837,0.973
5299986,3.0491,6210.579,25561.5662,41734.4782,6.0522,433.0525,0.8408
1394694,4.604,6718.607,21142.2885,12932.4139,9.8906,631.7372,0.058
1019102,0.5318,8853.1688,29138.1693,63565.5211,2.3131,730.7311,0.8456
2958592,1.0548,7929.6857,23723.423,9096.6764,3.9549,701.7042,0.4838
6444624,1.8511,6140.4158,17414.9526,103785.8714,4.6118,789.9387,0.4568
1970378,4.0437,7209.6481,32239.9938,142404.1712,8.6151,466.903,0.0025
1910358,1.3463,8031.0069,1124.0034,98109.0723,4.1457,675.7427,0.6203
4287789,4.4103,1471.9438,23651.4278,41595.9067,7.7215,746.5784,0.6716
6182673,0.2748,2192.438,5003.1611,27785.1451,1.5694,822.5256,0.7907
6696518,4.7048,7417.3171,19066.5258,35315.1338,4.0978,452.5903,0.326
2427833,2.8037,9149.6489,34569.9146,33668.0138,1.5498,513.9217,0.1281
1636986,3.2939,4427.484,6251.0802,47262.4392,9.4968,564.7294,0.4399
8522997,1.8384,10535.426,40886.4481,15350.0861,1.7776,647.0117,0.3623
3085515,3.91,2359.5929,38821.2188,133039.8994,4.1907,588.6066,0.7531
7826639,0.8328,4507.0889,18145.2179,131477.5422,0.8226,788.6138,0.2294
7907793,0.2446,4098.4544,292.4971,91693.3177,9.2138,828.1329,0.1382
7180091,1.9776,10004.573,34509.6464,10127.8163,6.2382,438.9748,0.4402
2350902,4.2685,3101.4453,38489.0365,119519.5023,9.6246,717.2588,0.628
7574296,3.7746,5086.0785,7660.2166,10108.3899,0.4227,458.5088,0.281
7153916,2.5858,2050.9151,40029.9764,16687.7846,1.7498,804.8962,0.1144
5773788,2.8607,5626.3625,39938.5176,48952.6505,3.8005,470.8076,0.4391
3697759,0.6495,9224.3472,20606.8593,64603.9803,6.2136,846.248,0.9619
3100252,4.2034,3301.1901,34871.5633,53167.5428,3.2952,597.0656,0.9673
1975372,3.9348,8725.4162,19456.8051,25356.8823,7.1187,576.8161,0.7087
5078107,3.2824,9801.3664,24656.2947,17529.2862,1.6513,667.136,0.7772
5682097,2.331,827.7175,13994.9064,127688.2725,6.0064,582.3055,0.2035
3874843,4.8223,8143.4719,6993.6269,54537.3364,3.9797,511.7346,0.3747
4802942,4.3952,2779.953,32623.2984,33224.211,5.0824,686.0816,0.6048
3908245,3.2222,1923.4727,92.4603,72788.4578,5.6963,729.9367,0.7504
6128029,1.859,6481.1342,25333.2606,6428.2178,0.599,825.8321,0.1666
8209915,3.0901,7599.4795,37781.3642,89488.758,9.2402,588.8304,0.4576
2311598,2.8772,4272.2637,9691.9843,37630.3918,7.8609,719.9516,0.1628
4051390,1.9712,466.0952,14565.088,89181.4378,4.4246,776.4528,0.6334
2127197,1.5334,9773.4607,25679.5998,91529.5296,5.4747,775.4716,0.7722
5999539,2.0351,7868.6214,10809.2995,120289.5026,0.3254,423.1474,0.8333
6830898,2.8696,2954.6766,37030.4978,34890.7613,4.9795,565.2204,0.7324
8455127,2.1407,5365.1619,16036.4954,69320.333,4.2632,413.9309,0.1591
3231150,1.3179,344.275,25423.2393,142793.9099,3.7449,655.1133,0.8284
8601505,3.8048,3678.4309,9903.4534,108187.0588,8.1535,790.37,0.3344
1506391,2.6573,5639.9457,1838.4615,144777.5575,1.8192,768.1938,0.8358
5824112,0.3384,5583.0906,7614.9081,137705.0019,1.7631,766.5723,0.2509
1457355,1.8416,2275.1728,2048.5658,91031.7824,5.2168,563.5115,0.4757
8150039,4.4246,8361.0053,20489.5547,39906.5493,6.8714,428.4777,0.5766
5238513,3.7762,3245.7728,25642.5584,112579.8404,0.2244,484.2086,0.0347
6354752,1.6162,6259.4312,1982.0441,103911.2803,5.4584,704.4456,0.9037
7652470,4.6909,2953.129,3981.847,87809.5767,2.987,467.1585,0.5115
2202728,0.383,4597.7357,21228.2826,103868.5282,7.5688,463.3951,0.192
1309035,4.8062,2267.9985,34921.556,91450.1113,4.6887,564.3245,0.1608
8030902,1.2285,6822.4322,27448.732,77562.7943,8.3408,449.7844,0.6865
3519621,0.0455,4602.1938,4603.0006,62316.9045,3.9698,553.7646,0.0817
2032086,2.169,219.3019,38779.2024,7590.559,8.2709,836.6042,0.4398
4747763,1.7949,348.2591,40084.8982,128612.9438,7.1651,416.8184,0.5403
5786452,2.6954,5089.7557,14218.3357,128591.2246,8.2826,775.0999,0.2331
1248072,3.9839,2008.0142,26925.2224,88569.8108,8.1242,847.1808,0.1292
3199342,4.2122,6309.0119,21525.2438,40489.4095,4.8636,600.8911,0.4907
1262705,2.0061,4416.0255,41157.7082,5146.8585,3.6809,824.8305,0.3403
4362782,2.1492,7051.6244,22242.1543,1210.6231,7.6514,523.426,0.1402
8160645,0.7409,10241.1208,41941.0064,11747.4373,3.6152,842.1754,0.2104
8861017,0.2377,5706.3194,8734.3766,54051.6281,0.894,788.8057,0.4709
6096363,3.2061,8474.801,15116.7964,28771.8572,8.5884,799.0363,0.1331
2293339,0.3222,8107.2549,34142.9445,40072.7904,3.972,465.6361,0.9361
8246634,3.6692,9913.5381,34241.8496,104138.4618,1.326,792.5676,0.7755
5130030,2.6955,2337.6085,31996.6741,142390.3597,6.4648,824.2858,0.3256
2230236,0.9929,8902.404,37559.8234,31481.2779,8.8977,770.0192,0.2584
8373644,2.6976,9739.378,30702.8033,69641.5877,8.6097,448.3829,0.8743
7059671,0.915,4250.8772,27801.3054,147156.1405,5.5445,445.4713,0.4269
6853574,2.1937,3405.8392,20067.0023,138340.1546,0.8807,566.0618,0.8627
6673390,3.9978,10237.2753,20423.3637,52935.7145,6.966,719.5771,0.7425
2602935,2.3096,6764.8991,17763.4984,48126.0595,6.0883,413.5042,0.0921
2688264,0.7435,4121.5047,27108.3207,36698.9021,2.1015,828.1854,0.8136
6506299,3.6191,8522.4238,17785.4333,23908.2729,9.0054,640.2486,0.5399
2757988,0.9338,3305.8403,6470.8314,68817.2801,0.8667,566.4006,0.6776
4509462,3.6927,1935.032,4682.4302,51285.3187,3.7304,656.0632,0.219
7255920,2.3968,5869.3772,40391.4603,110798.1338,0.9453,724.3775,0.0003
7271524,2.2687,6107.4576,1111.6825,35917.0078,9.1194,528.7894,0.3337
4626175,4.2572,8885.4867,4636.0508,109544.3409,0.3538,536.6767,0.1906
7337419,3.543,4938.7563,19472.3861,43476.3165,4.2576,614.9342,0.4352
7708849,0.1646,8766.0318,11510.2593,88375.4426,8.6178,704.1094,0.0909
6238179,1.4809,3379.1489,17749.8515,95112.3726,2.5138,720.2157,0.895
2827608,4.3546,6205.4641,5159.0685,100028.7648,1.0501,551.233,0.1187
3192271,0.0916,2278.2545,5746.6741,26847.1023,1.27,550.5413,0.7642
3518884,2.7263,4172.5565,34986.0802,42675.0995,4.0494,623.3021,0.9393
1934694,3.6391,9225.7979,33172.1629,37280.4498,4.2858,647.5294,0.1482
3185454,3.1093,2358.6987,4583.0338,85933.0625,7.1808,695.041,0.3465
2676365,3.8027,8719.5012,29185.4666,12165.9423,2.3793,681.0277,0.7311
4642710,3.6285,3074.6122,26632.4372,77397.3133,7.0184,572.6529,0.7145
8267338,3.4602,415.9583,31175.0228,13893.7094,9.9898,539.224,0.0374
1836110,4.1077,1223.5119,20744.7309,50686.1584,8.6425,544.1012,0.0707
6762082,3.2285,8030.5994,11818.5031,102228.8425,6.3557,693.2673,0.1201
6498220,2.0121,2851.9633,29005.9814,61816.9669,9.3991,599.4512,0.568
1766306,2.3595,7048.6889,16244.0527,42325.8018,9.9111,467.3824,0.055
8380409,3.5836,7530.9348,9590.5083,91784.8492,5.7027,410.618,0.5884
5547797,4.3815,3740.8954,17871.2233,110124.684,2.7363,421.1174,0.3425
3909933,1.3611,5130.2664,33353.8242,38528.9204,9.1498,791.4422,0.6694
7052227,1.7104,4368.664,20803.4188,45135.1923,8.4419,610.3596,0.782
3059109,4.6537,10187.1071,13122.8663,95387.1225,0.8461,698.5828,0.7914
6548031,2.8926,3471.4826,36348.6501,143285.6655,9.3637,818.6346,0.0376
1317992,0.8948,2009.0544,38521.69,32527.2696,3.6622,463.8157,0.9472
7715139,3.3185,3960.051,18946.1234,97444.0706,3.2209,605.8462,0.5866
4585451,4.9538,7213.209,16389.4569,134642.3853,3.4327,646.2678,0.8957
6093526,4.1173,7511.2802,26780.3312,69099.5282,3.2002,779.9584,0.6151
2770108,3.7287,9937.7954,2562.6507,47706.6983,5.1603,847.2235,0.4841
6416551,1.0402,9484.9904,30212.8388,99304.9178,5.7977,722.5619,0.7297
7177833,4.3807,3132.9362,34184.0855,5633.4311,4.2564,691.6907,0.2194
4785776,2.6289,4918.8031,17382.8272,54092.0521,4.1258,814.7781,0.1032
5941808,4.4465,8045.4719,7654.8798,39028.5138,7.3731,778.1224,0.0905
4650687,1.6491,9857.3017,1289.7803,34111.975,0.0303,790.3495,0.8491
8152576,0.3103,3655.7625,27851.9676,27498.705,9.4689,409.1959,0.9124
4983011,2.3799,4804.0379,11775.1332,109652.1085,7.1443,635.379,0.8144
7734343,1.3492,9674.7039,20283.7414,141793.3434,7.0725,753.966,0.9044
7410711,3.5761,3883.9573,16898.8265,57719.8798,4.2196,488.204,0.9848
4284142,4.7855,5190.144,7666.6212,8238.4255,9.6579,740.1419,0.5261
2840876,3.4549,9728.5003,22225.5705,106976.358,0.0032,412.0488,0.1539
4248763,4.4347,8633.9102,20096.1875,80337.8745,0.7648,662.2237,0.6079
7609620,2.2651,2652.4428,27280.1475,107674.0304,8.0406,784.287,0.3539
2821262,3.8582,3523.3559,11028.229,96508.9656,7.387,598.656,0.3464
5195534,4.2152,3824.8167,9402.1792,134472.2923,2.7136,734.838,0.7278
7448666,3.5544,9816.6397,35583.622,21702.595,5.9476,642.4362,0.0907
3827954,2.5389,10739.2646,30687.3518,25936.5165,5.3205,694.1026,0.0375
6137657,3.1293,8331.6439,33743.9712,51351.4641,5.2711,636.3672,0.6953
2965245,3.5025,5230.9613,5414.1322,73436.6968,5.9556,618.3198,0.2607
1874501,1.2654,155.6834,9812.5809,137461.487,9.9374,779.9989,0.3855
7354972,4.0479,7512.6221,25157.7077,134697.5747,9.8734,448.9925,0.3076
1792020,4.7516,4214.4645,37454.6045,129524.5702,9.8168,666.4159,0.6148
3171229,2.3262,6822.204,38978.8189,33803.1806,5.4868,458.7462,0.1545
7840741,3.5053,6540.7717,36350.4552,108563.1858,3.1809,656.7611,0.7206
3771892,3.6851,5193.5593,1926.2826,57531.3542,5.6011,833.9095,0.9249
8784166,3.3112,10155.4064,35868.8831,138267.7058,6.2269,433.2373,0.8361
8837674,2.7356,294.54,39283.3944,32625.1954,3.1144,594.527,0.907
3146388,4.4082,7669.3745,2509.1552,21823.1429,6.3278,762.4713,0.9371
1328127,2.2446,4433.6664,18205.2824,125177.8354,6.2199,571.4037,0.3723
6640453,0.3055,7687.1212,23458.5201,106680.9118,9.0347,637.9791,0.7957
4607974,4.2228,7274.2634,10192.8663,122087.5607,2.376,458.7009,0.4948
1806292,3.3699,156.3705,22588.6663,24282.7792,6.9761,506.5984,0.2698
6660128,4.2463,3101.0169,38709.941,131429.2194,4.5076,711.3999,0.7469
1249706,0.6927,2070.7995,37879.8756,100889.4943,1.2992,774.2357,0.2441
7961431,0.1538,1834.1882,41062.2524,97047.9987,3.1618,693.7337,0.1096
2109470,4.6719,7844.3211,21166.4978,86879.9576,0.5728,777.919,0.7046
2018750,0.7386,2610.9162,17955.8278,113752.1106,3.1933,675.7006,0.2876
2405608,4.0483,5128.325,29098.039,62265.7278,0.6901,766.112,0.3059
8681941,4.116,2690.528,18226.224,20579.4695,9.2545,842.436,0.8811
6545308,3.5435,6257.5452,1862.8335,80494.2098,1.0175,444.6085,0.1355
7410867,0.6563,7759.7291,31461.3581,111279.3408,8.1734,620.0051,0.7648
4181191,3.337,3590.5728,12298.6056,23649.5061,9.0613,491.9326,0.3862
3690645,4.4454,6501.4551,2174.5767,34023.3751,4.6767,613.631,0.893
2876070,2.1277,8875.9419,931.9098,103679.309,0.5393,628.8173,0.4403
4845251,2.0676,1055.3507,40692.214,40749.8322,5.9579,682.8892,0.409
5414658,2.2143,7653.7266,11036.5682,26051.3528,2.3477,602.1697,0.4299
6054184,0.4114,3505.6932,19585.6466,132107.2254,1.7666,551.5229,0.8377
3057134,4.4601,1359.6161,41531.0938,24717.9353,5.6676,427.0804,0.0105
8589049,4.3459,5887.4087,20442.1029,51731.6925,3.5638,423.3787,0.7049
2358301,4.9895,2468.6718,3463.5103,64155.8436,7.3038,485.3537,0.2052
8725032,2.9259,8838.5534,24127.5973,71188.8335,5.9125,606.452,0.8821
1119165,3.756,505.9372,3882.1529,54261.484,8.2934,592.5421,0.3759
4849072,1.0134,1102.7541,4182.9167,135519.29,0.5839,492.2874,0.339
3667088,3.3376,5623.4712,37204.6992,98089.38,2.3492,771.4741,0.7126
4593071,3.2487,6350.7543,12666.9671,53993.8901,5.6699,710.104,0.7224
5565335,4.506,7859.4133,29660.4468,53732.2439,8.8043,559.6789,0.6337
4484804,4.154,2821.8833,22249.8293,75141.3246,8.1343,760.2597,0.3298
4318876,4.6923,9056.898,9737.7983,5962.3663,6.7953,845.2467,0.6104
6861719,4.3442,10249.1184,22638.2015,137598.4414,5.7407,516.3088,0.0543
6486967,4.3435,5388.4477,3043.7126,33918.5223,6.3146,568.2647,0.9552
7666048,0.3186,8187.431,15189.9479,103833.6412,2.1361,846.861,0.4527
2999862,4.2298,5664.705,22857.1825,115645.806,5.9519,468.9441,0.3045
5876225,3.0374,790.3517,10002.6944,122966.3344,4.9376,442.117,0.8608
5681569,1.9022,3537.447,28853.5727,25417.6941,3.8443,638.2781,0.3242
3958028,0.2826,983.2322,2293.6126,80115.0957,8.8773,615.0457,0.9972
4888524,3.3884,10631.6411,21197.0621,13334.6202,8.2942,442.6036,0.6906
3510413,1.641,2498.253,31246.3175,119636.1945,0.7674,536.1959,0.6496
2135003,2.3389,6853.3946,18801.8643,72708.8813,9.8573,593.17,0.1519
2710619,3.4086,3090.3838,38213.5868,24363.2178,2.2998,771.4167,0.6099
1844376,4.5589,7039.0621,27631.376,106942.0305,2.1534,720.8663,0.1551
6464515,4.1272,2298.9013,41876.7039,49818.4695,9.4382,812.2208,0.7836
6285789,2.253,8452.2314,12435.596,17879.6681,4.448,554.965,0.1384
8604666,1.9389,1232.8996,41016.5019,68967.8979,8.0536,544.7453,0.3588
6837360,1.1989,9628.3788,26523.7863,35678.2141,2.882,612.7263,0.4767
1416662,1.8621,9042.5685,32564.0258,141074.2728,8.7317,411.3274,0.8052
8073812,0.5552,7312.6657,39417.4191,54269.1099,8.323,499.6355,0.6328
7901263,4.8555,768.383,24095.3408,85386.531,5.1948,501.4702,0.748
4546649,2.8696,2279.2847,37671.9928,140799.9627,7.0506,435.0018,0.244
5686914,0.639,9245.2993,23680.5872,59039.2986,9.6403,609.1678,0.2373
8808428,1.764,1352.3854,26190.959,53792.2634,4.5205,808.2399,0.3806
5258474,2.7352,1715.8646,19463.3796,24940.5696,4.942,409.7814,0.0187
8242414,2.6644,5869.7378,6389.8141,139317.3744,7.228,685.7593,0.8307
1664589,0.1775,2981.5502,24196.0161,119039.5338,3.8643,796.6651,0.37
2528636,4.7542,2423.8587,42704.2385,33579.7118,9.6123,455.5243,0.0676
4526127,1.3769,6210.2298,34397.9352,50040.2628,0.4044,813.4282,0.8722
5678065,0.0809,4034.8052,32665.2923,135869.1402,4.0338,769.7866,0.9678
7529710,0.3822,1551.3222,28116.6696,80201.5568,7.1385,502.8405,0.6466
8905892,2.901,5771.8019,15220.3474,83010.4503,4.2938,808.1619,0.3566
4110927,0.6889,4189.3237,7436.5656,96544.3914,2.5925,763.375,0.4138
1379623,0.2086,7908.9735,9834.9315,113352.2303,4.1345,457.234,0.2562
7409267,1.8981,1146.6673,307.657,139462.1304,8.8152,775.125,0.7113
5835046,3.1138,6689.7623,29433.8759,119257.7473,5.4701,647.6449,0.3561
2588560,0.5592,4718.9622,35475.898,138763.9351,3.3511,768.6543,0.0325
4958686,1.5666,4393.2272,11771.5509,121967.8738,6.7152,681.0079,0.0462
6938408,2.0888,2533.1667,4041.5777,7844.9461,6.1185,581.2008,0.6147
7163206,0.7973,372.4609,14688.5334,18326.0347,5.6045,673.7041,0.2904
4997004,2.5304,9120.3591,12781.7716,131443.9957,3.9116,689.1919,0.1686
3441876,0.4261,3540.6429,19715.6212,5082.7939,0.722,746.6631,0.5524
8789743,0.2326,7337.1102,11561.5908,118071.0167,6.2073,775.1613,0.2784
6306869,2.5992,10189.6589,14863.4081,126277.3176,4.1979,701.1391,0.0733
4266005,1.2395,6094.3801,39652.891,62244.537,4.2876,845.4245,0.1936
3243879,0.4769,4297.8023,14649.6037,53309.9129,2.3408,752.1195,0.7779
6848756,2.1196,2918.3557,34325.1173,29657.5498,2.4942,810.5581,0.852
2937661,4.5757,10044.6896,27353.7568,8211.2375,7.8746,549.2165,0.8721
2373912,3.621,7347.6618,14767.5912,110878.5269,4.7936,547.7725,0.5348
5238711,4.0781,7167.8854,35733.9427,11868.2703,1.093,568.1521,0.951
3320067,4.3596,4608.3374,26010.9669,140255.8097,0.4585,602.3546,0.1517
6031228,4.8631,9092.0957,407.9217,44743.6009,2.2472,832.9389,0.6784
1943770,3.8162,7685.8553,3032.1289,118081.2867,4.8744,440.5008,0.7043
6239502,3.042,3077.9477,32889.7369,9797.9497,6.1725,628.3121,0.0532
3266544,1.8271,6464.6103,19525.7751,80054.0103,1.4368,479.233,0.2824
1002267,0.9082,4651.5344,17734.9597,52461.524,4.3386,766.4149,0.949
2015744,3.4333,117.3244,6398.0493,5422.5283,0.7255,421.7658,0.759
8468747,4.9747,8691.4994,6899.7313,97672.8128,0.3773,609.1738,0.0547
7938697,2.3368,1361.547,34859.2362,140033.6733,8.6335,582.4755,0.5408
2869071,3.6184,5505.2829,36224.1627,2585.0889,6.5833,448.744,0.6486
7226882,2.4755,3645.7134,24479.7572,40865.697,7.8109,574.5098,0.9731
5868571,2.1597,3708.4688,12916.0863,104720.0567,1.8188,765.5915,0.7164
8767042,2.0515,5156.447,40750.6948,129433.4112,3.2216,468.7638,0.6387
3988969,2.5231,10718.8134,27272.0608,29123.174,4.4379,842.7095,0.9085
6451644,1.8345,4418.0367,34810.7624,11424.5154,6.5803,433.8368,0.6609
1508575,3.7439,1998.4167,174.9756,2273.8477,5.3484,535.7834,0.9321
4170090,4.3714,6614.7611,19691.3147,32724.0479,5.5146,750.5054,0.4928
8710349,4.4144,2575.9825,38054.7914,11513.0375,1.5694,566.0244,0.7186
5311882,1.1385,1176.5707,14797.9476,53977.2974,4.7479,620.3162,0.6318
3303206,4.4795,583.843,31750.7929,65879.9002,8.238,490.5031,0.5525
1962427,1.7078,291.7027,28743.849,71746.6147,5.0946,724.2492,0.3241
6628174,1.5465,4661.9246,6677.0699,21981.074,1.9974,487.3574,0.9038
6158827,3.6338,4614.4114,33861.7309,69397.49,4.134,783.1391,0.27
3991633,1.5235,2032.8422,4944.2496,2334.3222,7.5481,646.4588,0.1594
8607346,0.2648,8438.8407,31810.2941,36293.5847,1.3499,650.2853,0.7121
1177934,1.8681,1430.4831,43294.4876,55407.7793,5.8046,820.6121,0.5466
3429952,3.6073,9844.242,41854.3739,18446.4639,9.6531,749.6658,0.2629
8368387,1.6348,6336.1349,34967.9116,120994.1926,3.803,736.4677,0.8703
3567635,3.1478,342.3867,23367.1501,30661.1575,0.4364,787.2538,0.2862
3018211,3.3006,10354.3407,29492.5579,112279.9384,6.331,448.5832,0.0638
5273801,3.6687,3342.9545,31818.7764,70857.6063,0.471,728.9116,0.0154
7590297,4.4857,4863.2682,398.4392,71719.9754,1.9161,511.0779,0.9229
1825442,2.1628,3089.5659,4500.6683,96109.5039,0.484,532.1783,0.4022
8543985,0.8322,7843.7282,26097.5417,7527.074,1.7065,414.6946,0.2135
7360481,1.5946,5245.4535,316.932,12610.086,8.5493,803.0247,0.5671
2450229,2.1608,1463.6901,39711.8661,49180.7115,7.3485,734.6879,0.4879
6696006,3.5695,1162.172,21408.9221,62444.7137,3.4185,469.5649,0.9998
4079787,0.0656,7811.1254,11285.0238,64378.5104,8.9714,552.9421,0.8885
4218466,1.5789,2584.4782,17224.7553,100781.4079,6.6518,620.1303,0.2711
7266225,3.8992,1521.7096,37174.1103,1103.9273,4.4775,626.3086,0.6977
8702087,3.3543,5392.604,40510.2338,142383.773,0.6833,671.279,0.3872
2013503,3.6587,8639.4984,5106.1385,26721.5697,7.3072,616.7052,0.3644
4365140,4.0591,3030.8449,33995.1823,37651.3375,3.7553,694.7012,0.3671
4847599,3.9162,3005.6786,25275.39,134500.478,3.0283,798.6709,0.6393
4010617,3.4109,8972.5605,25593.0235,1809.4994,2.8827,583.9481,0.538
3905642,2.1983,1629.1812,34060.2964,147130.591,0.0771,795.5062,0.755
1418445,4.918,6648.1706,9760.4125,6300.5492,7.4265,505.0677,0.153
6484266,2.8454,10269.1469,23215.5527,18769.8779,1.4531,461.6505,0.4254
4489805,1.0138,9052.0036,13973.6718,36394.654,5.2064,513.8154,0.8603
2558570,1.4641,708.4477,4157.7906,65672.9136,0.1608,499.314,0.0032
7528155,3.4678,3471.076,4619.1199,77426.0711,6.2788,843.405,0.6235
7420380,4.6237,1570.7451,5989.6057,16436.7782,3.6949,576.4257,0.7857
4891196,0.8936,10207.355,26876.4162,11860.43,6.3075,695.9512,0.3839
3387769,0.4117,10600.1978,4651.8956,5696.41,0.8989,715.6553,0.8836
6104724,4.4077,2562.1243,24920.7511,38848.1806,2.6633,604.7822,0.7357
3305386,4.5764,7215.1715,25715.0147,136845.185,1.1031,506.8187,0.606
2888261,1.3819,9055.5207,39493.1814,58467.5358,6.4607,601.6393,0.1983
6844050,1.8864,2548.0729,27377.4581,113623.9956,1.0855,617.4023,0.6701
1322904,3.3009,2055.6976,43059.5906,29036.0565,6.171,829.6714,0.8338
1758421,1.6497,166.7856,1384.6999,10534.5057,1.3469,659.3317,0.7299
1054625,4.3858,4456.3864,30772.6531,82707.5922,9.4335,836.6837,0.5749
2223787,0.5379,9674.2671,1187.697,122186.4333,4.1638,662.907,0.7146
1552207,0.1899,9712.1823,31874.1855,133443.9354,1.2659,472.0891,0.9769
8966210,1.0424,1414.1328,16876.766,81517.2116,0.4181,577.8945,0.0108
3310649,1.4304,2234.1512,26719.5962,44343.9401,3.2942,758.2025,0.6639
2194388,0.5646,4414.4793,13545.197,17143.3652,8.9139,594.357,0.793
2928165,0.3285,8402.5062,6977.7223,99445.2231,1.4382,452.0824,0.6389
8488827,3.778,6595.9773,31618.1338,42339.8027,7.9083,450.4657,0.2731
5161327,0.8214,5546.9771,39524.7835,125410.3412,4.1737,512.7826,0.8228
3918673,4.5696,6382.76,8046.3356,90202.2235,8.0293,657.6291,0.9133
7986988,1.84,1076.4953,40226.9046,127609.1618,8.7429,774.9285,0.6835
4160034,3.353,5159.6449,6151.6015,84531.5558,9.9782,643.901,0.511
3680213,1.127,10665.7241,32148.5402,114764.2245,0.682,737.7675,0.3663
2658473,1.2016,993.5021,41918.276,44384.164,7.963,693.3522,0.3301
4022496,2.8735,5604.7453,6465.4427,75156.9932,0.6969,639.6518,0.7232
3533629,2.8032,3211.3823,19026.4361,3860.7357,3.1479,502.9451,0.6071
6418393,3.8436,5825.9586,14764.0784,90601.8027,6.4623,798.3605,0.1569
3316830,3.7891,6188.8791,16991.4769,79679.681,4.4729,529.8662,0.1411
5617613,3.3534,6227.9926,32911.5733,112337.814,5.6526,519.7464,0.0711
1527426,2.2457,9168.7363,28897.2648,108456.9884,9.6619,521.9466,0.6835
2530534,4.4532,4218.5989,42321.7468,93518.3908,8.1866,450.293,0.3144
4259348,3.1129,5573.7841,8129.1558,9356.1204,3.6367,628.4051,0.0202
8495416,4.951,163.7604,23748.8639,134114.63,5.9994,552.7684,0.3377
4018138,4.0968,8498.0498,19639.2119,3656.2482,0.4848,638.6984,0.8321
6312561,0.2215,2824.3128,40146.2746,119411.4373,4.529,608.277,0.2477
3040885,1.603,8787.1023,495.258,71661.4909,6.084,637.748,0.6335
2016524,2.8594,2890.1521,43215.9949,121582.2147,7.1472,539.5628,0.4397
1468585,3.6073,162.2629,20975.4767,69556.9642,9.0152,768.291,0.5489
3443468,2.7517,1704.082,27340.9193,96366.5125,2.8306,644.1133,0.5958
2261527,3.9307,10597.4291,15750.5145,54549.7603,9.0217,500.1281,0.4548
2392314,1.4133,3469.9026,37250.5215,110627.3041,6.6152,806.5972,0.0579
7085991,0.9196,1211.6235,24566.4343,38468.6642,0.7765,456.3792,0.5677
1127020,0.2696,1317.9656,28968.0768,107041.8235,3.8033,732.178,0.3975
5462506,2.8666,3368.6594,28360.9708,29506.9583,4.766,707.8742,0.1999
4035812,3.443,449.7325,15922.0688,107456.3129,3.5249,440.2036,0.8965
5052452,1.6307,5521.7035,3349.2016,44290.7275,1.1594,806.4664,0.7361
5502664,3.0679,2334.644,35293.7896,42073.7171,5.5158,547.8101,0.2841
3507097,0.2608,5605.4299,12679.8187,120624.0908,1.3175,735.4756,0.539
3361036,0.4965,1553.5092,37093.5112,120948.2058,9.1503,530.4347,0.9631
6867146,3.5088,4647.9301,26603.2605,102921.1309,8.6525,640.3558,0.2455
7970073,1.8403,6446.8225,15473.3529,137195.3858,4.7522,837.7715,0.9474
2540874,3.3567,710.4247,25974.7786,24024.8529,0.6775,677.9632,0.6834
1781221,4.1586,4314.9542,28212.012,40701.2431,5.5221,538.9747,0.5408
8182210,4.2631,3284.9668,30883.4231,44341.2576,5.9224,610.6027,0.9832
3799300,0.8608,2619.5699,35932.5767,46002.9247,8.8842,706.8102,0.3337
5410568,2.4314,6517.6584,7006.0952,49355.91,0.6752,604.7735,0.2782
3876476,3.6696,6346.4749,41250.2882,103747.6426,6.921,810.5509,0.3396
2006675,3.8699,6797.7277,17967.7754,40913.0483,5.628,791.4176,0.7509
5714661,3.9234,1747.4472,37596.4444,43148.4083,1.7477,472.8901,0.337
5201169,1.1408,3104.9854,9657.1594,85086.0575,1.2173,754.9439,0.1028
2624163,0.9627,2291.1634,1298.9744,29503.4504,6.9395,824.5474,0.6443
4615034,2.9501,5832.2772,25062.209,54788.863,3.3982,548.0734,0.223
7375477,3.7054,4981.9822,14205.6511,9541.119,9.9994,513.2931,0.0042
5723416,1.5957,3582.2131,43010.4398,141417.0462,8.94,412.2382,0.1992
1775610,0.5235,8460.203,4591.7909,47775.0166,5.6572,459.1206,0.8191
5384202,3.5837,1052.669,2096.7602,126306.5644,6.4173,832.7236,0.9402
6621854,1.4985,10481.9746,1997.0016,79120.4356,1.5889,580.8758,0.662
7341527,0.8318,1294.2594,9499.7361,34641.2517,8.94,579.205,0.3105
6032928,0.7386,8321.6519,25317.4754,29513.5805,4.5893,525.8721,0.4365
2221507,1.5745,3988.2808,22103.0993,103445.6788,5.2135,480.514,0.1945
6681330,2.9634,9308.459,15314.9581,143233.4148,8.7313,632.8853,0.8808
6418696,1.792,840.6912,3908.1051,27986.7067,0.0625,727.6489,0.6656
1195725,0.1033,4057.7654,10235.9438,18014.4932,4.9435,651.4515,0.0844
4294085,0.4845,3637.3346,8070.9853,58063.1586,6.2677,423.669,0.3669
3663747,1.4525,10677.4315,32585.3278,59052.4714,1.5931,763.1336,0.538
